218	208	CardEffect/BT12/Blue/BT12_025.cs
220	210	CardEffect/BT12/Blue/BT12_026.cs
209	199	CardEffect/BT12/Blue/BT12_027.cs
218	208	CardEffect/BT12/Blue/BT12_028.cs
185	176	CardEffect/BT12/Blue/BT12_029.cs
179	169	CardEffect/BT12/Blue/BT12_030.cs
392	382	CardEffect/BT12/Blue/BT12_031.cs
285	275	CardEffect/BT12/Blue/BT12_032.cs
163	153	CardEffect/BT12/Blue/BT12_090.cs
180	170	CardEffect/BT12/Blue/BT12_101.cs
470	460	CardEffect/BT12/Blue/BT12_102.cs
78	68	CardEffect/BT12/Green/BT12_004.cs
84	74	CardEffect/BT12/Green/BT12_045.cs
199	189	CardEffect/BT12/Green/BT12_047.cs
220	210	CardEffect/BT12/Green/BT12_048.cs
114	104	CardEffect/BT12/Green/BT12_050.cs
423	413	CardEffect/BT12/Green/BT12_051.cs
83	73	CardEffect/BT12/Green/BT12_053.cs
139	129	CardEffect/BT12/Green/BT12_054.cs
284	274	CardEffect/BT12/Green/BT12_055.cs
	162	CardEffect/BT12/Green/BT12_056.cs
248	238	CardEffect/BT12/Green/BT12_057.cs
486	476	CardEffect/BT12/Green/BT12_093.cs
227	217	CardEffect/BT12/Green/BT12_105.cs
157	147	CardEffect/BT12/Green/BT12_106.cs
64	54	CardEffect/BT12/Purple/BT12_006.cs
348	338	CardEffect/BT12/Purple/BT12_073.cs
299	289	CardEffect/BT12/Purple/BT12_074.cs
261	251	CardEffect/BT12/Purple/BT12_075.cs
38	28	CardEffect/BT12/Purple/BT12_076.cs
241	231	CardEffect/BT12/Purple/BT12_077.cs
114	105	CardEffect/BT12/Purple/BT12_078.cs
165	155	CardEffect/BT12/Purple/BT12_080.cs
592	582	CardEffect/BT12/Purple/BT12_081.cs
245	235	CardEffect/BT12/Purple/BT12_082.cs
318	308	CardEffect/BT12/Purple/BT12_083.cs
686	676	CardEffect/BT12/Purple/BT12_084.cs
187	177	CardEffect/BT12/Purple/BT12_085.cs
326	316	CardEffect/BT12/Purple/BT12_096.cs
445	435	CardEffect/BT12/Purple/BT12_097.cs
318	308	CardEffect/BT12/Purple/BT12_109.cs
164	155	CardEffect/BT12/Purple/BT12_110.cs
666	656	CardEffect/BT12/Purple/BT12_111.cs
65	55	CardEffect/BT12/Red/BT12_001.cs
112	102	CardEffect/BT12/Red/BT12_007.cs
111	101	CardEffect/BT12/Red/BT12_008.cs
155	145	CardEffect/BT12/Red/BT12_009.cs
144	134	CardEffect/BT12/Red/BT12_010.cs
473	463	CardEffect/BT12/Red/BT12_011.cs
224	214	CardEffect/BT12/Red/BT12_012.cs
115	105	CardEffect/BT12/Red/BT12_013.cs
250	240	CardEffect/BT12/Red/BT12_014.cs
479	469	CardEffect/BT12/Red/BT12_015.cs
199	189	CardEffect/BT12/Red/BT12_016.cs
276	267	CardEffect/BT12/Red/BT12_017.cs
195	185	CardEffect/BT12/Red/BT12_018.cs
441	431	CardEffect/BT12/Red/BT12_087.cs
101	91	CardEffect/BT12/Red/BT12_088.cs
291	281	CardEffect/BT12/Red/BT12_089.cs
209	199	CardEffect/BT12/Red/BT12_099.cs
194	184	CardEffect/BT12/Red/BT12_100.cs
337	327	CardEffect/BT12/Red/BT12_108.cs
152	142	CardEffect/BT12/White/BT12_086.cs
179	169	CardEffect/BT12/White/BT12_098.cs
489	480	CardEffect/BT12/White/BT12_112.cs
124	114	CardEffect/BT12/Yellow/BT12_003.cs
219	209	CardEffect/BT12/Yellow/BT12_034.cs
105	95	CardEffect/BT12/Yellow/BT12_035.cs
462	452	CardEffect/BT12/Yellow/BT12_037.cs
225	215	CardEffect/BT12/Yellow/BT12_038.cs
178	168	CardEffect/BT12/Yellow/BT12_039.cs
245	235	CardEffect/BT12/Yellow/BT12_041.cs
312	302	CardEffect/BT12/Yellow/BT12_042.cs
206	196	CardEffect/BT12/Yellow/BT12_043.cs
321	199	CardEffect/BT12/Yellow/BT12_044.cs
486	476	CardEffect/BT12/Yellow/BT12_091.cs
204	194	CardEffect/BT12/Yellow/BT12_092.cs
145	135	CardEffect/BT12/Yellow/BT12_103.cs
149	139	CardEffect/BT12/Yellow/BT12_104.cs
64	54	CardEffect/BT13/Black/BT13_005.cs
87	77	CardEffect/BT13/Black/BT13_061.cs
268	258	CardEffect/BT13/Black/BT13_062.cs
41	31	CardEffect/BT13/Black/BT13_063.cs
144	134	CardEffect/BT13/Black/BT13_064.cs
213	203	CardEffect/BT13/Black/BT13_065.cs
33	23	CardEffect/BT13/Black/BT13_067.cs
142	132	CardEffect/BT13/Black/BT13_068.cs
237	227	CardEffect/BT13/Black/BT13_069.cs
142	132	CardEffect/BT13/Black/BT13_070.cs
84	74	CardEffect/BT13/Black/BT13_071.cs
196	186	CardEffect/BT13/Black/BT13_072.cs
98	88	CardEffect/BT13/Black/BT13_073.cs
262	252	CardEffect/BT13/Black/BT13_074.cs
