relpath,layer,in_asis,in_tobe,pair_state,card_state
CardEffect/ST22/Yellow/ST22_07.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST22/Yellow/ST22_10.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Black/ST23_10.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Black/ST23_11.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Black/ST23_14.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Green/ST23_01.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Green/ST23_06.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Green/ST23_07.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Green/ST23_08.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Green/ST23_09.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Green/ST23_13.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Purple/ST23_12.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/White/ST23_15.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Yellow/ST23_02.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Yellow/ST23_03.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Yellow/ST23_04.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST23/Yellow/ST23_05.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Blue/ST24_02.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Blue/ST24_03.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Green/ST24_08.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Green/ST24_09.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Green/ST24_10.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Green/ST24_11.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Green/ST24_14.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Purple/ST24_12.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/White/ST24_15.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Yellow/ST24_01.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Yellow/ST24_04.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Yellow/ST24_05.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Yellow/ST24_06.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Yellow/ST24_07.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST24/Yellow/ST24_13.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST3/Yellow/ST3_01.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_04.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_05.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_08.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_09.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_11.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_12.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_13.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_14.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_15.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST3/Yellow/ST3_16.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_01.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_03.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_04.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_10.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_11.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_12.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_13.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_14.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_15.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST4/Green/ST4_16.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST5/Black/ST5_01.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST5/Black/ST5_04.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST5/Black/ST5_09.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST5/Black/ST5_11.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST5/Black/ST5_12.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST5/Black/ST5_13.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST5/Black/ST5_14.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST5/Black/ST5_15.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST5/Black/ST5_16.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_01.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_03.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_04.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_10.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_11.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_12.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST6/Purple/ST6_13.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_14.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_15.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST6/Purple/ST6_16.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_01.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_02.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_03.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_04.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_05.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_06.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_07.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_08.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_09.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_10.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/ST7/Red/ST7_11.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST7/Red/ST7_12.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_01.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_02.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_03.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_04.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_05.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_06.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_08.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_09.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_10.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_11.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST8/Blue/ST8_12.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Blue/ST9_02.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Blue/ST9_04.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Blue/ST9_05.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Blue/ST9_06.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Blue/ST9_14.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Green/ST9_01.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Green/ST9_07.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Green/ST9_09.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Green/ST9_10.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Green/ST9_11.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Green/ST9_13.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/ST9/Green/ST9_15.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/TestFixtures/TfxAllianceOnly.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxArmorPurge.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxArmorPurgeWouldBeDeleted.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxAscension.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxBeforePayCost.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxBeforePayCostReduction.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxBurstDigivolve.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCanNotBeAffected.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCanNotBeAffectedToggle.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCanNotMove.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCanNotSelectBySkill.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCannotAddMemory.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCannotAddSecurity.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCannotIgnoreDigivolution.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCannotReduceCost.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxCappedMemoryThenSelectTrash.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxChangeEndTurnMinMemory.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDeadTimingDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDecoy.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDestroy.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDigiBurst.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDigiBurstKeyword.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDigiTrashDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDigiXros.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDigivolveCostGate.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDiscardCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDnaFromHand.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDoubleKeyWhenDigivolving.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxEndTurnDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxEndTurnLose3Memory.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxExecute.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxFortitude.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxHatch.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxIgnoreBattle.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxImmuneDeDigivolve.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxImmuneStackTrashing.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxKeywords.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMainDeclareDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMainDigiBurstDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMainDisc.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMainOptionalDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMainTraining.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMaterialSave.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMaxTrashXros.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMaxUnderTamerXros.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxMultiSelect.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnAddCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnAddCounterOpp.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnAllyAttackCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnAttackTargetChangedCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnDeleteGainMemory.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnEndAttackCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnEndAttackCounterNoGate.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnKnockOutDeleteOpponent.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnLeaveFieldCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnLoseSecurityCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnMoveSelfDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnPlayGainMemory.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnReturnToHandCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnSecurityCheckDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnSecurityCheckSelect.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOnUseOptionMemory.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOncePerTurnInteractiveTrash.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOncePerTurnOptionalTrash.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOncePerTurnOptionalTrashNoRefund.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOppSuspendMemory.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOptionDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOptionForbidsSelf.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOptionIgnoreColor.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOptionalMemory.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxOverclock.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxPierceWouldBeDeletedInteractive.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxPlayCard.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxPlayOption.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxQueryMappingSmoke.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxRaidOnly.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxSave.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxSecurityDpBuff.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxSecuritySelect.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxSelectDigivolve.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxSelectFollowUp.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxSelectMode.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxUnsuspendDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxVortex.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWhenAttackDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWhenDeclareDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWhenDigivolveDelete.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWhenLinkedCounter.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWinBattleDraw.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWouldBeDeleted.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWouldBeDeletedB.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWouldBeDeletedByBattle.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxWouldBeDeletedInteractive.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
CardEffect/TestFixtures/TfxZeroTrashXros.cs,CardEffect,N,Y,TOBE_ONLY,IMPL
Headless/Bridge/AmbientMatchContext.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Bridge/ContinuousContext.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Bridge/EngineContext.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Bridge/GManagerBridge.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Bridge/PayCostRoot.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Bridge/UnityNullObjectPolicy.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/ChoiceCandidate.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/ChoiceCompletability.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/ChoiceOption.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/ChoiceRequest.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/ChoiceResult.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/ChoiceType.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/ChoiceZone.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/IChoiceProvider.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/PolicyChoiceProvider.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Choices/ScriptedChoiceProvider.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Coroutines/CoroutineAdapter.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Coroutines/EngineTaskRunner.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Coroutines/EngineWaitCondition.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Coroutines/IEngineTask.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/DataLoading/BanlistLoader.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/DataLoading/CardAssetJsonLoader.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/DataLoading/CardBaseEntityLoader.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/DataLoading/CardDatabase.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/DataLoading/DeckListLoader.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/DataLoading/DeckValidationSmoke.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/DataLoading/DeckValidator.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/DataLoading/StarterDecks.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Diagnostics/EngineTrace.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Diagnostics/ITraceSink.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Diagnostics/MatchEventLog.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Diagnostics/MatchLogLevel.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Diagnostics/NullTraceSink.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Diagnostics/TraceEvent.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Diagnostics/TraceOptions.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/AutoProcessingTriggerCollector.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/CardEffectSchedulerResolver.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/DigivolutionCostHelpers.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectContext.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectContextAdapter.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectDuration.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectDurationExpiry.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectRequest.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectResolutionMode.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectResolutionQueue.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectResult.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EffectScheduler.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/EventCollectionMetadata.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/HeadlessCardEffectContract.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/MandatoryEffectOrdering.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/MatchStateMutationSink.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/OptionalPromptQueue.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/PendingEffect.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/PlayCostHelpers.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/PlayerScopeContinuousHelpers.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/SkillInfo.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/SkillWindowContinuation.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/SkillWindowSupply.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/TriggerEventEmitter.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/TriggerTimingMap.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/TriggerTimings.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/WindowChoicePendingException.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Effects/WindowResolutionController.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Rules/TimingWindowTrigger.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/AceOverflowGate.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/ActionMask.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/ActionProcessResult.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/AttackDeclarationCommons.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/AttackPermanentAction.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/AttackPhase.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/AttackPipeline.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/AttackTargetSwitchGate.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/BattleDeletionGate.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
Headless/Runtime/BattleResolver.cs,Headless,N,Y,TOBE_ONLY_SUBSTRATE,n/a
